transaction_time,customer_id,num_items,total_value,num_unique
2000-12-07,00842464  ,1,85,1
2000-12-07,00899741  ,1,58,1
2000-12-07,00920308  ,1,43,1
2000-12-07,00926164  ,1,99,1
2000-12-07,01039160  ,11,1630,2
2000-12-07,01290134  ,1,33,1
2000-12-07,01330533  ,11,59105,2
2000-12-07,01347135  ,1,52,1
2000-12-07,01383966  ,1,19,1
2000-12-07,01402674  ,1,158,1
2000-12-07,01529319  ,1,123,1
2000-12-07,01559910  ,1,45,1
2000-12-07,01591026  ,2,124,1
2000-12-07,01628548  ,1,49,1
2000-12-07,01632460  ,1,55,1
2000-12-07,01644258  ,2,198,1
2000-12-07,01651874  ,1,18,1
2000-12-07,01657982  ,1,46,1
2000-12-07,01670127  ,1,19,1
2000-12-07,01695328  ,1,25,1
2000-12-07,01703962  ,1,53,1
2000-12-07,01742701  ,1,89,1
2000-12-07,01794793  ,1,49,1
2000-12-07,01795004  ,1,58,1
2000-12-07,01802344  ,1,79,1
2000-12-07,01810516  ,1,43,1
2000-12-07,01817157  ,1,169,1
2000-12-07,01876505  ,1,49,1
2000-12-07,01946192  ,1,59,1
2000-12-07,01962635  ,1,59,1
2000-12-07,01967968  ,1,259,1
2000-12-07,02038810  ,1,85,1
2000-12-07,02069609  ,1,99,1
2000-12-07,02071480  ,2,170,1
2000-12-07,02090528  ,1,42,1
2000-12-07,02141459  ,1,49,1
2000-12-07,02152899  ,1,58,1
2000-12-08,00020220  ,2,138,1
2000-12-08,00040129  ,2,160,1
2000-12-08,00114295  ,2,790,1
2000-12-08,00193245  ,13,58421,2
2000-12-08,00205894  ,1,65,1
2000-12-08,00206655  ,1,299,1
2000-12-08,00237109  ,1,33,1
2000-12-08,00310918  ,1,89,1
2000-12-08,00661447  ,2,198,1
2000-12-08,00695855  ,1,42,1
2000-12-08,00756402  ,1,28,1
2000-12-08,00890847  ,1,99,1
2000-12-08,00915557  ,1,85,1
2000-12-08,00929813  ,1,38,1
2000-12-08,00950565  ,2,190,1
2000-12-08,01037104  ,1,58,1
2000-12-08,01057331  ,2,76,1
2000-12-08,01191493  ,1,109,1
2000-12-08,01464290  ,1,194,1
2000-12-08,01517989  ,1,47,1
2000-12-08,01521665  ,1,69,1
2000-12-08,01535716  ,2,198,1
2000-12-08,01543285  ,2,138,1
2000-12-08,01544268  ,1,125,1
2000-12-08,01590074  ,4,172,1
2000-12-08,01599015  ,1,30,1
2000-12-08,01600469  ,11,4985,2
2000-12-08,01629774  ,1,156,1
2000-12-08,01649666  ,3,135,1
2000-12-08,01661644  ,11,5979,2
2000-12-08,01685701  ,1,55,1
2000-12-08,01707847  ,2,89,1
2000-12-08,01722284  ,1,709,1
2000-12-08,01734157  ,1,99,1
2000-12-08,01758610  ,1,24,1
2000-12-08,01763201  ,1,39,1
2000-12-08,01792904  ,2,96,1
2000-12-08,01815542  ,1,45,1
2000-12-08,01856033  ,2,56,1
2000-12-08,01861877  ,1,27,1
2000-12-08,01871333  ,1,27,1
2000-12-08,01878561  ,2,156,1
2000-12-08,01882346  ,1,99,1
2000-12-08,01907186  ,1,184,1
2000-12-08,01940466  ,1,72,1
2000-12-08,01992977  ,2,318,1
2000-12-08,02010229  ,2,70,1
2000-12-08,02014791  ,1,59,1
2000-12-08,02015026  ,1,75,1
2000-12-08,02027166  ,1,132,1
2000-12-08,02052144  ,1,122,1
2000-12-08,02076706  ,1,105,1
2000-12-08,02100074  ,1,55,1
2000-12-08,02105765  ,1,39,1
2000-12-08,02106977  ,1,99,1
2000-12-08,02108711  ,1,135,1
2000-12-08,02117645  ,1,115,1
2000-12-08,02151632  ,1,49,1
2000-12-08,02163604  ,1,52,1
2000-12-09,00022149  ,1,79,1
2000-12-09,00045506  ,1,38,1
2000-12-09,00074445  ,1,38,1
2000-12-09,00096874  ,1,49,1
2000-12-09,00159227  ,1,32,1
2000-12-09,00219617  ,1,18,1
2000-12-09,00219969  ,1,139,1
2000-12-09,00312844  ,1,43,1
2000-12-09,00340625  ,2,114,1
2000-12-09,00380393  ,4,262,1
2000-12-09,00409643  ,1,138,1
2000-12-09,00445603  ,1,199,1
2000-12-09,00496957  ,1,95,1
2000-12-09,00502542  ,1,30,1
2000-12-09,00520409  ,2,96,1
2000-12-09,00539166  ,1,69,1
2000-12-09,00627832  ,41,8899,2
2000-12-09,00698658  ,1,99,1
2000-12-09,00718547  ,1,129,1
2000-12-09,00736121  ,6,156,1
2000-12-09,00763509  ,1,9,1
2000-12-09,00829953  ,1,40,1
2000-12-09,00832786  ,1,78,1
2000-12-09,00910378  ,3,108,1
2000-12-09,00913447  ,1,129,1
2000-12-09,00913577  ,1,69,1
2000-12-09,00924733  ,1,13,1
2000-12-09,00930307  ,1,68,1
2000-12-09,00957250  ,2,198,1
2000-12-09,00995146  ,21,5859,2
2000-12-09,01029352  ,1,36,1
2000-12-09,01039627  ,1,128,1
2000-12-09,01049923  ,1,110,1
2000-12-09,01115512  ,2,144,1
2000-12-09,01129458  ,2,98,1
2000-12-09,01132182  ,1,45,1
2000-12-09,01157185  ,1,505,1
2000-12-09,01184334  ,1,89,1
2000-12-09,01276725  ,1,49,1
2000-12-09,01338744  ,1,88,1
2000-12-09,01339673  ,1,25,1
2000-12-09,01346091  ,1,31,1
2000-12-09,01412710  ,2,18,1
2000-12-09,01442373  ,3,114,1
2000-12-09,01456950  ,1,199,1
2000-12-09,01470574  ,2,160,1
2000-12-09,01484342  ,2,68,1
2000-12-09,01484472  ,1,25,1
2000-12-09,01492002  ,1,145,1
2000-12-09,01520262  ,2,64,1
2000-12-09,01532623  ,1,45,1
2000-12-09,01547450  ,1,105,1
2000-12-09,01549164  ,5,80,1
2000-12-09,01583427  ,1,38,1
2000-12-09,01626797  ,1,25,1
2000-12-09,01632903  ,1,3490,1
2000-12-09,01641028  ,2,30,1
2000-12-09,01642711  ,1,72,1
2000-12-09,01662870  ,1,28,1
2000-12-09,01671810  ,1,239,1
2000-12-09,01691672  ,1,108,1
2000-12-09,01691887  ,1,45,1
2000-12-09,01694550  ,2,558,1
2000-12-09,01704235  ,1,129,1
2000-12-09,01751796  ,4,380,1
2000-12-09,01756913  ,1,35,1
2000-12-09,01777871  ,1,79,1
2000-12-09,01781991  ,1,150,1
2000-12-09,01791129  ,1,145,1
2000-12-09,01797312  ,1,199,1
2000-12-09,01818185  ,1,32,1
2000-12-09,01824681  ,2,118,1
2000-12-09,01894974  ,1,30,1
2000-12-09,01939194  ,1,69,1
2000-12-09,01939224  ,1,65,1
2000-12-09,01952520  ,1,15,1
2000-12-09,01962147  ,1,125,1
2000-12-09,01977387  ,1,73,1
2000-12-09,02001241  ,2,598,1
2000-12-09,02002774  ,1,249,1
2000-12-09,02041063  ,4,32,1
2000-12-09,02063379  ,1,23,1
2000-12-09,02089416  ,1,26,1
2000-12-09,02090689  ,2,66,1
2000-12-09,02092836  ,1,123,1
2000-12-09,02107875  ,1,88,1
2000-12-09,02124971  ,1,88,1
2000-12-09,02126098  ,1,43,1
2000-12-09,02135625  ,1,139,1
2000-12-09,02136059  ,1,47,1
2000-12-09,02150987  ,1,29,1
2000-12-09,02155685  ,1,89,1
2000-12-09,02157542  ,2,42,1
2000-12-09,02163765  ,1,68,1
2000-12-09,02163802  ,1,25,1
2000-12-09,02163871  ,2,58,1
2000-12-10,00093842  ,2,50,1
2000-12-10,00160445  ,4,112,1
2000-12-10,00184571  ,1,49,1
2000-12-10,00195584  ,1,159,1
2000-12-10,00196666  ,1,95,1
2000-12-10,00302142  ,3,54,1
2000-12-10,00357050  ,2,380,1
2000-12-10,00439862  ,1,69,1
2000-12-10,00453523  ,1,79,1
2000-12-10,00563178  ,1,85,1
2000-12-10,00644020  ,1,59,1
2000-12-10,00654241  ,2,40,1
2000-12-10,00678483  ,1,109,1
2000-12-10,00701860  ,6,66,1
2000-12-10,00735780  ,1,115,1
2000-12-10,00884600  ,1,36,1
2000-12-10,00901833  ,1,89,1
2000-12-10,00905602  ,1,76,1
2000-12-10,00912792  ,1,85,1
2000-12-10,00921688  ,1,43,1
2000-12-10,00931618  ,1,33,1
2000-12-10,00942706  ,2,158,1
2000-12-10,00944571  ,2,216,1
2000-12-10,01013283  ,4,44,1
2000-12-10,01058888  ,1,39,1
2000-12-10,01082128  ,1,99,1
2000-12-10,01106749  ,25,2681495,2
2000-12-10,01156591  ,2,156,1
2000-12-10,01157468  ,1,75,1
2000-12-10,01168709  ,1,32,1
2000-12-10,01176223  ,1,209,1
2000-12-10,01186987  ,2,130,1
2000-12-10,01206111  ,1,123,1
2000-12-10,01227604  ,11,9555,2
2000-12-10,01243635  ,1,129,1
2000-12-10,01248647  ,1,72,1
2000-12-10,01252712  ,1,75,1
2000-12-10,01256352  ,1,95,1
2000-12-10,01296372  ,1,85,1
2000-12-10,01299878  ,1,69,1
2000-12-10,01335767  ,1,59,1
2000-12-10,01375725  ,1,65,1
2000-12-10,01375800  ,2,78,1
2000-12-10,01378269  ,1,29,1
2000-12-10,01403992  ,1,288,1
2000-12-10,01423068  ,1,22,1
2000-12-10,01425055  ,1,95,1
2000-12-10,01430561  ,4,156,1
2000-12-10,01434125  ,2,54,1
2000-12-10,01442847  ,1,82,1
2000-12-10,01447446  ,1,15,1
2000-12-10,01450842  ,1,250,1
2000-12-10,01471243  ,1,239,1
2000-12-10,01478341  ,1,115,1
2000-12-10,01483529  ,1,398,1
2000-12-10,01497472  ,2,98,1
2000-12-10,01504590  ,1,159,1
2000-12-10,01505139  ,1,30,1
2000-12-10,01510119  ,1,85,1
2000-12-10,01545531  ,1,189,1
2000-12-10,01552171  ,1,65,1
2000-12-10,01567960  ,1,195,1
2000-12-10,01573183  ,1,58,1
2000-12-10,01603750  ,1,30,1
2000-12-10,01635225  ,2,86,1
2000-12-10,01636192  ,1,99,1
2000-12-10,01654929  ,1,42,1
2000-12-10,01654974  ,1,81,1
2000-12-10,01658781  ,1,55,1
2000-12-10,01660319  ,1,115,1
2000-12-10,01666441  ,1,42,1
2000-12-10,01676945  ,1,42,1
2000-12-10,01682519  ,1,43,1
2000-12-10,01691283  ,1,23,1
2000-12-10,01703092  ,1,99,1
2000-12-10,01715521  ,1,45,1
2000-12-10,01720013  ,1,55,1
2000-12-10,01728095  ,1,21,1
2000-12-10,01739329  ,1,72,1
2000-12-10,01744095  ,11,100141,2
2000-12-10,01774955  ,1,30,1
2000-12-10,01775945  ,1,119,1
2000-12-10,01795554  ,1,205,1
2000-12-10,01799088  ,1,215,1
2000-12-10,01803952  ,1,79,1
2000-12-10,01808155  ,1,118,1
2000-12-10,01820980  ,2,226,1
2000-12-10,01847062  ,1,1128,1
2000-12-10,01853407  ,1,339,1
2000-12-10,01858273  ,1,129,1
2000-12-10,01867183  ,1,45,1
2000-12-10,01870831  ,1,99,1
2000-12-10,01896565  ,1,269,1
2000-12-10,01897616  ,1,30,1
2000-12-10,01904062  ,1,85,1
2000-12-10,01919011  ,1,223,1
2000-12-10,01921311  ,1,275,1
2000-12-10,01922400  ,1,59,1
2000-12-10,01932096  ,1,55,1
2000-12-10,01936155  ,3,564,1
2000-12-10,01960693  ,1,65,1
2000-12-10,01975819  ,1,235,1
2000-12-10,01996036  ,1,300,1
2000-12-10,02002248  ,1,39,1
2000-12-10,02022345  ,2,308,1
2000-12-10,02042671  ,1,85,1
2000-12-10,02077383  ,1,59,1
2000-12-10,02077567  ,1,30,1
2000-12-10,02082424  ,2,84,1
2000-12-10,02087467  ,1,57,1
2000-12-10,02090375  ,1,12,1
2000-12-10,02090511  ,1,49,1
2000-12-10,02090528  ,1,59,1
2000-12-10,02102030  ,2,380,1
2000-12-10,02112077  ,1,89,1
2000-12-10,02114606  ,1,118,1
2000-12-10,02117393  ,2,98,1
2000-12-10,02152981  ,1,75,1
2000-12-10,02154428  ,1,26,1
2000-12-11,00023917  ,1,299,1
2000-12-11,00040198  ,1,119,1
2000-12-11,00056564  ,1,229,1
2000-12-11,00187299  ,1,35,1
2000-12-11,00194778  ,1,99,1
2000-12-11,00248655  ,1,55,1
2000-12-11,00303262  ,3,234,1
2000-12-11,00531931  ,1,43,1
2000-12-11,00539494  ,2,250,1
2000-12-11,00559560  ,1,56,1
2000-12-11,00595070  ,1,59,1
2000-12-11,00635677  ,1,222,1
2000-12-11,00764407  ,1,28,1
2000-12-11,00981439  ,1,99,1
2000-12-11,01016673  ,1,45,1
2000-12-11,01185416  ,2,98,1
2000-12-11,01188516  ,1,45,1
2000-12-11,01262896  ,1,23,1
2000-12-11,01458466  ,1,42,1
2000-12-11,01510751  ,2,90,1
2000-12-11,01549720  ,2,180,1
2000-12-11,01559880  ,6,630,1
2000-12-11,01561937  ,1,95,1
2000-12-11,01618051  ,2,156,1
2000-12-11,01618433  ,1,108,1
2000-12-11,01650082  ,2,302,1
2000-12-11,01655575  ,1,125,1
2000-12-11,01710076  ,1,38,1
2000-12-11,01711714  ,1,89,1
2000-12-11,01722086  ,2,350,1
2000-12-11,01737417  ,1,81,1
2000-12-11,01750737  ,3,45,1
2000-12-11,01804508  ,1,65,1
2000-12-11,01833980  ,2,40,1
2000-12-11,01847703  ,1,139,1
2000-12-11,01848359  ,2,18,1
2000-12-11,01908978  ,1,87,1
2000-12-11,02014654  ,2,318,1
2000-12-11,02038353  ,111,1053949,3
2000-12-11,02044286  ,1,48,1
2000-12-11,02066752  ,1,88,1
2000-12-11,02073637  ,1,28,1
2000-12-11,02075624  ,1,675,1
2000-12-11,02075891  ,1,42,1
2000-12-11,02086453  ,1,67,1
2000-12-11,02090375  ,1,47,1
2000-12-11,02091211  ,1,23,1
2000-12-11,02131856  ,1,109,1
2000-12-11,02144573  ,1,139,1
2000-12-11,02156590  ,1,38,1
2000-12-11,02164205  ,1,23,1
2000-12-12,00028967  ,1,89,1
2000-12-12,00060554  ,1,69,1
2000-12-12,00100588  ,1,145,1
2000-12-12,00328531  ,1,379,1
2000-12-12,00342254  ,2,62,1
2000-12-12,00362276  ,1,126,1
2000-12-12,00426824  ,1,47,1
2000-12-12,00499569  ,1,68,1
2000-12-12,00579933  ,1,43,1
2000-12-12,00604062  ,1,156,1
2000-12-12,00890847  ,2,198,1
2000-12-12,00891691  ,1,94,1
2000-12-12,00957755  ,1,42,1
2000-12-12,00966566  ,21,1829,2
2000-12-12,01026290  ,2,52,1
2000-12-12,01112276  ,1,138,1
2000-12-12,01189599  ,1,105,1
2000-12-12,01295320  ,1,59,1
2000-12-12,01309591  ,4,236,1
2000-12-12,01350920  ,1,46,1
2000-12-12,01355949  ,1,29,1
2000-12-12,01359954  ,1,45,1
2000-12-12,01363432  ,1,99,1
2000-12-12,01415636  ,2,28,1
2000-12-12,01450545  ,1,9,1
2000-12-12,01465778  ,1,72,1
2000-12-12,01485318  ,1,44,1
2000-12-12,01523034  ,1,75,1
2000-12-12,01534023  ,1,19,1
2000-12-12,01540246  ,1,35,1
2000-12-12,01544268  ,2,72,1
2000-12-12,01566055  ,1,88,1
2000-12-12,01571035  ,1,39,1
2000-12-12,01587203  ,1,99,1
2000-12-12,01599022  ,1,110,1
2000-12-12,01604184  ,1,42,1
2000-12-12,01623871  ,1,159,1
2000-12-12,01627152  ,1,75,1
2000-12-12,01634808  ,2,18,1
2000-12-12,01654745  ,2,68,1
2000-12-12,01692938  ,1,95,1
2000-12-12,01721072  ,1,49,1
2000-12-12,01723199  ,1,129,1
2000-12-12,01727975  ,1,65,1
2000-12-12,01728538  ,1,55,1
2000-12-12,01788150  ,1,48,1
2000-12-12,01825145  ,1,79,1
2000-12-12,01845990  ,1,113,1
2000-12-12,01846225  ,1,119,1
2000-12-12,01857801  ,1,246,1
2000-12-12,01894493  ,1,29,1
2000-12-12,01894813  ,1,88,1
2000-12-12,01903140  ,1,1040,1
2000-12-12,01929331  ,1,339,1
2000-12-12,01946925  ,1,125,1
2000-12-12,01978117  ,1,123,1
2000-12-12,01985405  ,5,995,1
2000-12-12,02004945  ,1,75,1
2000-12-12,02025087  ,1,18,1
2000-12-12,02049557  ,1,69,1
2000-12-12,02050140  ,1,115,1
2000-12-12,02061078  ,1,99,1
2000-12-12,02071152  ,1,94,1
2000-12-12,02083889  ,1,289,1
2000-12-12,02086149  ,1,940,1
2000-12-12,02089492  ,1,89,1
2000-12-12,02111698  ,1,19,1
2000-12-12,02112527  ,1,158,1
2000-12-12,02118802  ,1,39,1
2000-12-12,02119533  ,1,71,1
2000-12-12,02131412  ,1,23,1
2000-12-12,02136608  ,1,128,1
2000-12-12,02138053  ,1,119,1
2000-12-12,02160092  ,1,36,1
2000-12-12,02164373  ,2,258,1
2000-12-13,00089975  ,1,25,1
2000-12-13,00103541  ,1,45,1
2000-12-13,00119283  ,1,119,1
2000-12-13,00399203  ,1,179,1
2000-12-13,00538428  ,1,23,1
2000-12-13,00579995  ,1,18,1
2000-12-13,00701570  ,1,189,1
2000-12-13,00913850  ,1,18,1
2000-12-13,00920308  ,3,50,1
2000-12-13,01025583  ,2,228,1
2000-12-13,01045833  ,1,39,1
2000-12-13,01158816  ,21,218142,2
2000-12-13,01195613  ,1,19,1
2000-12-13,01325164  ,1,22,1
2000-12-13,01350920  ,1,84,1
2000-12-13,01432909  ,2,118,1
2000-12-13,01497090  ,1,29,1
2000-12-13,01510911  ,2,190,1
2000-12-13,01620320  ,2,138,1
2000-12-13,01642711  ,1,359,1
2000-12-13,01651720  ,1,82,1
2000-12-13,01676051  ,1,70,1
2000-12-13,01747270  ,1,85,1
2000-12-13,01757231  ,1,69,1
2000-12-13,01815931  ,1,40,1
2000-12-13,01842999  ,2,176,1
2000-12-13,01846546  ,1,85,1
2000-12-13,01881653  ,1,67,1
2000-12-13,01882353  ,1,23,1
2000-12-13,01885859  ,1,118,1
2000-12-13,01900309  ,1,98,1
2000-12-13,01903638  ,2,42,1
2000-12-13,01928747  ,1,72,1
2000-12-13,01990119  ,1,189,1
2000-12-13,02017105  ,1,25,1
2000-12-13,02040165  ,1,89,1
2000-12-13,02056326  ,1,1590,1
2000-12-13,02059983  ,2,36,1
2000-12-13,02079394  ,2,76,1
2000-12-13,02091235  ,2,138,1
2000-12-13,20002000  ,1,100,1
2000-12-14,00040488  ,1,36,1
2000-12-14,00075343  ,1,71,1
2000-12-14,00311762  ,1,150,1
2000-12-14,00326933  ,1,19,1
2000-12-14,00402118  ,1,28,1
2000-12-14,00418874  ,2,138,1
2000-12-14,00630849  ,1,19,1
2000-12-14,00906739  ,2,44,1
2000-12-14,00931410  ,13,169297,2
2000-12-14,01012392  ,2,36,1
2000-12-14,01191271  ,2,116,1
2000-12-14,01197624  ,2,98,1
2000-12-14,01213331  ,1,108,1
2000-12-14,01271683  ,1,65,1
2000-12-14,01391206  ,1,45,1
2000-12-14,01500646  ,1,119,1
2000-12-14,01558418  ,1,67,1
2000-12-14,01575354  ,1,46,1
2000-12-14,01582925  ,1,208,1
2000-12-14,01648980  ,1,59,1
2000-12-14,01659146  ,1,49,1
2000-12-14,01669893  ,11,4255,2
2000-12-14,01688450  ,1,79,1
2000-12-14,01707304  ,11,28565,2
2000-12-14,01711035  ,1,119,1
2000-12-14,01715743  ,21,3685,2
2000-12-14,01722734  ,1,57,1
2000-12-14,01726688  ,1111111,75299098664062,7
2000-12-14,01751970  ,4,388,1
2000-12-14,01759136  ,1,99,1
2000-12-14,01794960  ,3,357,1
2000-12-14,01802313  ,1,68,1
2000-12-14,01835878  ,2,36,1
2000-12-14,01846867  ,1,27,1
2000-12-14,01847994  ,1,27,1
2000-12-14,01854664  ,2,230,1
2000-12-14,01863680  ,1,139,1
2000-12-14,01865653  ,137,105925,2
2000-12-14,01865967  ,1,132,1
2000-12-14,01873726  ,1,36,1
2000-12-14,01908015  ,1,19,1
2000-12-14,02012407  ,11,7939,2
2000-12-14,02036281  ,1,43,1
2000-12-14,02041193  ,1,135,1
2000-12-14,02043654  ,1,42,1
2000-12-14,02066165  ,1,59,1
2000-12-14,02076485  ,1,55,1
2000-12-14,02087351  ,2,838,1
2000-12-14,02096872  ,1,119,1
2000-12-14,02112589  ,1,247,1
2000-12-14,02135694  ,1,128,1
2000-12-14,02147550  ,1,37,1
2000-12-15,00027632  ,311,5412528,3
2000-12-15,00119634  ,1,99,1
2000-12-15,00173414  ,12,69138,2
2000-12-15,00432757  ,1,52,1
2000-12-15,00653732  ,1,49,1
2000-12-15,00778947  ,1,180,1
2000-12-15,00798464  ,1,65,1
2000-12-15,00877725  ,2,36,1
2000-12-15,00909099  ,1,89,1
2000-12-15,00919357  ,1,25,1
2000-12-15,01025583  ,5,200,1
2000-12-15,01091441  ,1,19,1
2000-12-15,01155792  ,1,97,1
2000-12-15,01161755  ,1,46,1
2000-12-15,01179958  ,1,38,1
2000-12-15,01188608  ,1,235,1
2000-12-15,01228731  ,1,149,1
2000-12-15,01250077  ,11,1981,2
2000-12-15,01282917  ,1,26,1
2000-12-15,01313642  ,1,59,1
2000-12-15,01331592  ,11,2699,2
2000-12-15,01365498  ,1,69,1
2000-12-15,01385717  ,1,66,1
2000-12-15,01422627  ,1,39,1
2000-12-15,01476644  ,1,33,1
2000-12-15,01514766  ,2,194,1
2000-12-15,01532067  ,2,86,1
2000-12-15,01556018  ,1,26,1
2000-12-15,01558302  ,1,23,1
2000-12-15,01592528  ,1,37,1
2000-12-15,01604467  ,1,79,1
2000-12-15,01629538  ,1,19,1
2000-12-15,01630015  ,1,129,1
2000-12-15,01677676  ,1,148,1
2000-12-15,01687828  ,1,24,1
2000-12-15,01690545  ,3,369,1
2000-12-15,01698121  ,1,56,1
2000-12-15,01711776  ,1,62,1
2000-12-15,01741100  ,1,59,1
2000-12-15,01751079  ,11,27539,2
2000-12-15,01764840  ,1,69,1
2000-12-15,01799262  ,2,85,1
2000-12-15,01807721  ,1,109,1
2000-12-15,01817270  ,12,28598,2
2000-12-15,01823219  ,7,147,1
2000-12-15,01846690  ,1,117,1
2000-12-15,01848151  ,1,152,1
2000-12-15,01862652  ,21,10499,2
2000-12-15,01880175  ,1,48,1
2000-12-15,01887266  ,2,50,1
2000-12-15,01970548  ,2,30,1
2000-12-15,01971675  ,1,129,1
2000-12-15,02011387  ,2,110,1
2000-12-15,02015897  ,1,97,1
2000-12-15,02032207  ,1,99,1
2000-12-15,02100586  ,1,79,1
2000-12-15,02118826  ,2,380,1
2000-12-15,02123943  ,1,239,1
2000-12-15,02141091  ,1,29,1
2000-12-15,02161655  ,1,115,1
2000-12-15,02162577  ,1,39,1
2000-12-16,00039765  ,1,84,1
2000-12-16,00047340  ,2,150,1
2000-12-16,00149174  ,1,33,1
2000-12-16,00170734  ,1,115,1
2000-12-16,00171748  ,1,990,1
2000-12-16,00338455  ,5,52,1
2000-12-16,00426053  ,1,27,1
2000-12-16,00427562  ,1,75,1
2000-12-16,00445924  ,1,18,1
2000-12-16,00575676  ,11,49279,2
2000-12-16,00664394  ,1,109,1
2000-12-16,00715171  ,1,169,1
2000-12-16,00776349  ,1,65,1
2000-12-16,00793520  ,1,65,1
2000-12-16,00846776  ,11,8942,2
2000-12-16,00884129  ,1,45,1
2000-12-16,00904445  ,1,239,1
2000-12-16,00937788  ,1,85,1
2000-12-16,00940771  ,1,55,1
2000-12-16,00961837  ,1,52,1
2000-12-16,01038361  ,2,158,1
2000-12-16,01053074  ,1,30,1
2000-12-16,01075168  ,11,7989,2
2000-12-16,01087079  ,1,69,1
2000-12-16,01112276  ,1,36,1
2000-12-16,01162189  ,1,89,1
2000-12-16,01213409  ,2,76,1
2000-12-16,01299854  ,1,56,1
2000-12-16,01394672  ,1,30,1
2000-12-16,01429060  ,1,99,1
2000-12-16,01442694  ,1,23,1
2000-12-16,01455915  ,1,235,1
2000-12-16,01491036  ,1,129,1
2000-12-16,01523065  ,1,79,1
2000-12-16,01529777  ,1,360,1
2000-12-16,01547696  ,1,83,1
2000-12-16,01575187  ,1,90,1
2000-12-16,01575941  ,1,26,1
2000-12-16,01583786  ,1,24,1
2000-12-16,01584783  ,2,104,1
2000-12-16,01600810  ,1,42,1
2000-12-16,01608335  ,1,19,1
2000-12-16,01609936  ,1,69,1
2000-12-16,01609998  ,1,49,1
2000-12-16,01621945  ,1,18,1
2000-12-16,01638929  ,1,46,1
2000-12-16,01638950  ,1,55,1
2000-12-16,01646368  ,1,39,1
2000-12-16,01647860  ,1,45,1
2000-12-16,01677768  ,3,294,1
2000-12-16,01686326  ,1,51,1
2000-12-16,01688115  ,1,55,1
2000-12-16,01696097  ,3,117,1
2000-12-16,01696868  ,17,25273,2
2000-12-16,01704723  ,1,120,1
2000-12-16,01709841  ,1,123,1
2000-12-16,01716573  ,1,749,1
2000-12-16,01720006  ,1,105,1
2000-12-16,01724752  ,2,188,1
2000-12-16,01727609  ,1,32,1
2000-12-16,01730876  ,1,225,1
2000-12-16,01740912  ,2,110,1
2000-12-16,01746846  ,1,38,1
2000-12-16,01761580  ,1,125,1
2000-12-16,01774436  ,1,82,1
2000-12-16,01781601  ,1,81,1
2000-12-16,01824971  ,1,43,1
2000-12-16,01832228  ,3,741,1
2000-12-16,01848045  ,1,56,1
2000-12-16,01855081  ,1,22,1
2000-12-16,01860399  ,1,42,1
2000-12-16,01910704  ,1,21,1
2000-12-16,01911565  ,2,130,1
2000-12-16,01944303  ,1,58,1
2000-12-16,01945706  ,1,25,1
2000-12-16,01973259  ,1,28,1
2000-12-16,01999112  ,1,72,1
2000-12-16,02014524  ,1,32,1
2000-12-16,02034041  ,3,117,1
2000-12-16,02034713  ,2,110,1
2000-12-16,02052175  ,1,29,1
2000-12-16,02062563  ,1,19,1
2000-12-16,02068046  ,2,150,1
2000-12-16,02082974  ,1,49,1
2000-12-16,02090375  ,1,85,1
2000-12-16,02093970  ,2,158,1
2000-12-16,02095875  ,1,132,1
2000-12-16,02105291  ,1,109,1
2000-12-16,02112589  ,1,105,1
2000-12-16,02152936  ,2,30,1
2000-12-16,02160825  ,1,99,1
2000-12-16,02165059  ,2,36,1
2000-12-16,02165172  ,1,73,1
2000-12-17,00028738  ,1,25,1
2000-12-17,00048217  ,1,48,1
2000-12-17,00102728  ,1,150,1
2000-12-17,00134026  ,1,49,1
2000-12-17,00135436  ,1,54,1
2000-12-17,00161770  ,2,58,1
2000-12-17,00201056  ,11,41159,2
2000-12-17,00268653  ,5,145,1
2000-12-17,00315852  ,2,178,1
2000-12-17,00335065  ,3,60,1
2000-12-17,00381680  ,1,99,1
2000-12-17,00426381  ,1,199,1
2000-12-17,00482479  ,1,45,1
2000-12-17,00494090  ,1,128,1
2000-12-17,00562461  ,1,299,1
2000-12-17,00598057  ,1,110,1
2000-12-17,00692335  ,3,57,1
2000-12-17,00729093  ,1,178,1
2000-12-17,00795371  ,1,72,1
2000-12-17,00814478  ,1,23,1
2000-12-17,00882842  ,11,6972,2
2000-12-17,00900355  ,1,59,1
2000-12-17,00935975  ,1,42,1
2000-12-17,00950442  ,1,59,1
2000-12-17,00972475  ,1,18,1
2000-12-17,01016260  ,1,217,1
2000-12-17,01060553  ,3,30,1
2000-12-17,01062007  ,1,169,1
2000-12-17,01065077  ,1,271,1
2000-12-17,01070484  ,1,8,1
2000-12-17,01082937  ,1,19,1
2000-12-17,01120042  ,3,39,1
2000-12-17,01195309  ,1,57,1
2000-12-17,01202434  ,1,209,1
2000-12-17,01215038  ,1,119,1
2000-12-17,01221718  ,1,49,1
2000-12-17,01241075  ,1,739,1
2000-12-17,01244458  ,11,3899,2
2000-12-17,01265415  ,1,71,1
2000-12-17,01312676  ,1,61,1
2000-12-17,01322781  ,1,120,1
2000-12-17,01353273  ,1,55,1
2000-12-17,01353327  ,1,38,1
2000-12-17,01365207  ,11,2883,2
2000-12-17,01367768  ,1,309,1
2000-12-17,01371284  ,1,270,1
2000-12-17,01378108  ,1,54,1
2000-12-17,01382655  ,11,9799,2
2000-12-17,01409734  ,4,679,1
